match_id,team_id,player_name,steam_id,position,g,a,xG,shots,passes,exits,entries,hits,turnovers,takeaways,touches,poss_s,fow,fol,sa,ga,xGA,body_sv,stick_sv,w,so,toi_s,sp,blocks,defensive_passes,offensive_passes,defensive_turnovers,offensive_turnovers,defensive_takeaways,offensive_takeaways
M6-G2,BLM,Gumpy,76561198983591530,G,0,0,,0,2,1,1,0,0,0,11,1.9,0,0,7,2,0.75,3,2,1,0,900,55,0,2,0,0,0,0,0
M6-G3,BCK,Oettinger,76561198023931168,LD,0,1,0.08,0,12,5,2,0,0,2,68,59.1,0,0,,,,,,,,900,87,1,9,3,0,0,0,2
M6-G3,BCK,cat,76561198103395907,RD,0,1,0.20,1,10,3,3,0,1,4,74,60.9,0,0,,,,,,,,900,91,0,7,3,1,0,4,0
M6-G3,BCK,Figgy,76561198084156245,LW,1,1,0.75,5,8,5,7,0,3,0,89,70.5,0,0,,,,,,,,900,147,2,5,3,1,2,0,0
M6-G3,BLM,Bloomer,76561199030119453,G,0,0,,0,4,2,2,0,0,1,20,9.8,0,0,9,2,1.24,4,3,0,0,895.3,80,0,4,0,0,0,1,0
M6-G3,BLM,Frolov,76561198020702570,C,0,0,0.26,1,12,3,3,1,2,2,67,45.8,3,2,,,,,,,,900,48.5,0,4,6,0,2,1,1
M6-G3,BCK,cb,76561198987362385,C,1,1,0.69,3,14,0,1,7,3,2,60,39,2,3,,,,,,,,900,163.5,0,4,10,0,3,2,0
M6-G3,BLM,FORD,76561198042105035,RD,0,0,0.26,4,7,4,4,0,3,1,54,22.8,0,0,,,,,,,,900,43,1,4,3,1,2,0,1
M6-G3,BLM,BrunoFernandge,76561199015723244,RW,0,0,0.40,2,12,4,2,0,2,3,107,72,0,0,,,,,,,,900,58.5,0,4,8,0,2,3,0
M6-G3,BCK,Ogre,76561198086317978,G,0,0,,0,1,0,0,0,0,0,11,1.2,0,0,9,0,0.45,6,3,1,1,900,192.5,0,1,0,0,0,0,0
M6-G3,BLM,Nem,76561197966112800,LD,0,0,0.08,2,6,1,2,0,1,0,83,62.6,0,0,,,,,,,,900,28,1,4,2,1,0,0,0
M7-G1,BLD,Miku,76561198366630907,LD,0,0,0.31,0,16,3,1,0,2,2,56,46.5,0,0,,,,,,,,900,54,1,14,2,2,0,2,0
M7-G1,BLD,Jyler,76561198299335773,C,0,0,0.50,1,10,1,3,3,2,1,71,49.3,1,4,,,,,,,,900,39,0,6,3,0,2,0,1
M7-G1,CLE,SupaWoov,76561198079525076,RD,1,0,0.29,6,11,6,9,1,2,3,117,99.2,0,0,,,,,,,,900,152.5,0,7,4,1,1,1,2
M7-G1,CLE,KrispyKreme,76561198404691672,RW,0,2,0.06,2,10,0,0,0,0,1,60,37,0,0,,,,,,,,900,102.5,0,1,9,0,0,1,0
M7-G1,CLE,Chilliam,76561198319462482,LD,0,2,0.44,3,6,1,4,0,1,0,83,73,0,0,,,,,,,,900,90,0,4,2,0,1,0,0
M7-G1,BLD,Invincible,76561198074692393,RD,0,0,0.00,1,9,2,1,0,0,2,51,26.2,0,0,,,,,,,,900,45.5,0,8,1,0,0,2,0
M7-G1,CLE,Poro,76561198072423953,C,1,0,0.86,9,7,1,5,0,3,1,98,64.2,4,1,,,,,,,,900,126,0,0,4,0,3,1,0
M7-G1,BLD,Mobys,76561198059190306,RW,0,0,0.00,0,12,3,2,0,1,1,58,40,0,0,,,,,,,,900,42.5,1,9,3,0,1,1,0
M7-G1,CLE,QUICK,76561198018657100,G,0,0,,0,4,3,1,0,0,0,12,5.4,0,0,2,0,0.25,1,1,1,1,900,130,0,4,0,0,0,0,0
M7-G1,BLD,Nakamura,76561198177471671,G,0,0,,0,6,0,0,0,0,0,23,7.6,0,0,20,2,1.34,5,13,0,0,900,195,0,6,0,0,0,0,0
M7-G2,BLD,Miku,76561198366630907,LD,1,0,0.52,2,10,2,2,0,0,2,48,16,0,0,,,,,,,,900,119,0,7,3,0,0,1,1
M7-G2,BLD,Jyler,76561198299335773,C,0,1,0.50,3,6,3,1,2,2,1,81,52.6,3,3,,,,,,,,900,66.5,0,2,4,0,2,1,0
M7-G2,CLE,SupaWoov,76561198079525076,RD,1,0,0.42,6,13,2,2,5,1,0,73,52.3,0,0,,,,,,,,900,149,2,12,1,1,0,0,0
M7-G2,CLE,KrispyKreme,76561198404691672,RW,0,1,0.11,1,8,2,2,1,2,0,84,56.1,0,0,,,,,,,,900,51.5,0,3,5,0,2,0,0
M7-G2,CLE,Chilliam,76561198319462482,LD,1,1,0.18,1,12,7,3,1,1,2,82,56.9,0,0,,,,,,,,900,157.5,1,8,4,0,1,2,0
M7-G2,BLD,Invincible,76561198074692393,RD,0,1,0.07,0,9,4,5,1,1,2,55,34,0,0,,,,,,,,900,74,0,9,0,0,1,1,1
M7-G2,CLE,Poro,76561198072423953,C,0,2,1.07,7,9,1,3,0,1,0,100,63.5,3,3,,,,,,,,900,116.5,0,3,5,1,0,0,0
M7-G2,BLD,Mobys,76561198059190306,RW,0,0,0.16,2,9,2,4,0,0,0,66,64.3,0,0,,,,,,,,900,38.5,0,6,3,0,0,0,0
M7-G2,CLE,QUICK,76561198018657100,G,0,0,,0,4,2,2,0,0,1,21,7.6,0,0,7,1,0.80,4,2,1,0,900,70,0,4,0,0,0,1,0
M7-G2,BLD,Nakamura,76561198177471671,G,0,0,,0,1,0,0,0,0,0,17,1.1,0,0,15,2,1.50,8,5,0,0,900,132.5,0,1,0,0,0,0,0
M7-G3,BLD,Miku,76561198366630907,LD,0,1,0.04,0,13,2,3,1,0,2,67,58.1,0,0,,,,,,,,900,85,0,10,3,0,0,2,0
M7-G3,BLD,Jyler,76561198299335773,C,1,1,0.26,2,6,2,4,0,1,1,78,66.6,4,5,,,,,,,,900,128.5,0,1,4,0,1,1,0
M7-G3,CLE,SupaWoov,76561198079525076,RD,0,3,0.17,2,11,3,5,7,0,0,64,37.1,0,0,,,,,,,,900,153,0,9,2,0,0,0,0
M7-G3,CLE,KrispyKreme,76561198404691672,RW,1,2,0.47,2,11,2,3,0,4,1,158,117.7,0,0,,,,,,,,900,155,0,3,8,0,4,0,1
M7-G3,CLE,Chilliam,76561198319462482,LD,0,0,0.33,2,9,1,6,0,0,1,81,66.3,0,0,,,,,,,,900,47,0,2,7,0,0,1,0
M7-G3,BLD,Invincible,76561198074692393,RD,0,0,0.01,0,7,3,4,2,2,1,58,29,0,0,,,,,,,,900,27,0,7,0,1,1,1,0
M7-G3,CLE,Poro,76561198072423953,C,3,1,1.33,5,16,3,6,0,1,2,121,82.1,5,4,,,,,,,,900,309,0,5,7,0,1,1,1
M7-G3,BLD,Mobys,76561198059190306,RW,1,1,0.24,1,7,2,1,0,0,1,42,13.7,0,0,,,,,,,,900,128,0,6,1,0,0,1,0
M7-G3,CLE,QUICK,76561198018657100,G,0,2,,0,3,2,1,0,0,0,12,5.7,0,0,3,2,0.36,1,0,1,0,900,77.5,0,3,0,0,0,0,0
M7-G3,BLD,Nakamura,76561198177471671,G,0,1,,0,3,1,0,0,1,0,12,0.7,0,0,11,4,1.53,4,3,0,0,900,107.5,0,3,0,1,0,0,0
M5-G2,CLE,cloog,76561198120539424,LD,0,1,0.14,0,10,3,2,0,0,4,53,34.9,0,0,,,,,,,,900,90,0,8,2,0,0,4,0
M5-G2,RCH,BBQBART,76561198268552083,C,1,0,0.83,4,7,5,4,0,5,1,130,95.4,2,4,,,,,,,,900,94,0,4,3,0,4,1,0
M5-G2,CLE,Poro,76561198072423953,C,0,2,0.66,3,9,5,7,0,2,3,132,92.6,4,2,,,,,,,,900,122,0,4,5,0,2,1,1
M5-G2,CLE,KrispyKreme,76561198404691672,RW,2,0,0.61,5,11,3,3,0,4,4,89,55.6,0,0,,,,,,,,900,198.5,0,5,6,2,2,3,1
M5-G2,RCH,GrantOsaurus,76561199387690211,RD,0,1,0.01,1,7,3,3,0,2,0,52,37.7,0,0,,,,,,,,900,53.5,1,4,3,0,2,0,0
M5-G2,CLE,QUICK,76561198018657100,G,0,0,,0,3,1,0,0,1,0,13,3.1,0,0,11,1,1.37,4,6,1,0,882.5,107.5,0,3,0,1,0,0,0
M5-G2,CLE,Chilliam,76561198319462482,RD,0,1,0.04,0,14,5,3,0,1,5,57,38.8,0,0,,,,,,,,900,120.5,3,14,0,0,1,5,0
M5-G2,RCH,lucifoo,76561199237527332,LD,0,0,0.30,4,15,7,11,0,5,3,125,96.4,0,0,,,,,,,,0,83,2,12,3,2,3,2,1
M5-G2,RCH,BBQMARGE,76561199355357311,LW,0,1,0.64,2,13,4,9,1,4,4,102,66.6,0,0,,,,,,,,879,98,0,7,6,0,4,2,2
M5-G2,RCH,ttearr,76561198763818494,G,0,0,,0,2,1,0,0,0,0,10,2.1,0,0,8,2,1.09,3,3,0,0,900,65,0,2,0,0,0,0,0
M9-G1,BLM,Kadri,76561199733129849,RD,0,0,0.03,0,3,0,1,0,0,0,15,9.1,0,0,,,,,,,,224.4,8.5,0,2,1,0,0,0,0
M9-G1,RCH,ttearr,76561198763818494,G,0,1,,0,7,3,0,0,0,0,19,6.1,0,0,9,1,1.98,4,4,1,0,900,127.5,0,7,0,0,0,0,0
M9-G1,RCH,lucifoo,76561199237527332,LD,1,2,0.31,1,14,9,7,1,3,3,112,89.4,0,0,,,,,,,,900,201,2,9,5,1,2,2,1
M9-G1,RCH,GrantOsaurus,76561199387690211,RD,0,1,0.15,0,8,0,6,0,1,2,47,28.9,0,0,,,,,,,,900,66,0,5,3,0,1,2,0
M9-G1,BLM,Gumpy,76561198983591530,G,0,0,,0,2,0,0,0,1,0,13,6.4,0,0,12,5,2.21,3,4,0,0,900,75,0,2,0,0,1,0,0
M9-G1,BLM,BrunoFernandge,76561199015723244,RW,0,0,1.75,4,8,3,5,0,3,1,125,105.9,0,0,,,,,,,,900,40.5,0,5,3,1,2,1,0
M9-G1,BLM,Bloomer,76561199030119453,RD,0,1,0.24,1,10,4,3,0,1,0,55,39.8,0,0,,,,,,,,655.7,62,0,4,6,0,1,0,0
M9-G1,BLM,Nem,76561197966112800,LD,0,1,0.07,0,13,4,1,1,1,2,68,55.6,0,0,,,,,,,,900,85,1,12,1,1,0,2,0
M9-G1,RCH,bardownbart,76561198268552083,C,4,1,1.87,9,17,5,11,4,0,1,140,95.2,6,3,,,,,,,,900,411,0,8,9,0,0,0,1
M9-G1,RCH,HitTheNetMarge,76561199355357311,LW,0,5,0.54,2,7,3,7,0,0,1,96,71.2,0,0,,,,,,,,900,195,0,4,3,0,0,1,0
M9-G1,BLM,FORD,76561198042105035,C,1,0,0.49,4,8,3,3,0,1,1,78,43.7,3,6,,,,,,,,900,113.5,0,3,3,0,1,0,1
M9-G2,BLM,Kadri,76561199733129849,LD,0,0,0.35,1,10,5,3,2,2,4,58,41,0,0,,,,,,,,900,63,0,8,2,0,2,4,0
M9-G2,RCH,ttearr,76561198763818494,G,0,0,,0,4,1,0,0,0,0,13,3.2,0,0,8,0,0.75,6,2,1,1,900,190,0,4,0,0,0,0,0
M9-G2,RCH,lucifoo,76561199237527332,LD,0,1,0.22,3,19,6,6,1,2,3,105,62.3,0,0,,,,,,,,900,124.5,1,13,6,0,2,1,2
M9-G2,RCH,GrantOsaurus,76561199387690211,RD,0,1,0.26,0,10,0,0,0,1,0,39,21,0,0,,,,,,,,900,50,0,5,5,0,1,0,0
M9-G2,BLM,Gumpy,76561198983591530,G,0,0,,0,1,0,0,0,0,0,10,5.4,0,0,9,1,1.06,4,4,0,0,900,82.5,0,1,0,0,0,0,0
M9-G2,BLM,BrunoFernandge,76561199015723244,RW,0,0,0.32,0,10,5,9,0,2,4,109,79.8,0,0,,,,,,,,900,59,0,7,3,2,0,3,1
M9-G2,BLM,Bloomer,76561199030119453,RD,0,0,0.58,4,12,4,1,0,0,1,100,58.1,0,0,,,,,,,,900,62.5,0,9,3,0,0,1,0
M9-G2,RCH,bardownbart,76561198268552083,C,1,0,0.45,3,15,7,9,4,3,2,146,101.2,4,0,,,,,,,,900,143.5,0,4,11,1,2,2,0
M9-G2,RCH,HitTheNetMarge,76561199355357311,LW,0,0,0.72,3,6,1,3,1,3,0,67,48.5,0,0,,,,,,,,892.6,21.5,0,1,5,0,3,0,0
M9-G2,BLM,FORD,76561198042105035,C,0,0,0.29,3,12,5,3,0,1,0,82,67.9,0,4,,,,,,,,900,48,0,4,8,0,1,0,0
M9-G3,BLM,Kadri,76561199733129849,RD,0,1,0.14,1,6,3,1,1,0,3,56,37.5,0,0,,,,,,,,903.1,84,1,6,0,0,0,3,0
M9-G3,RCH,ttearr,76561198763818494,G,0,2,,0,8,6,4,0,0,0,24,8.8,0,0,9,3,1.47,4,2,0,0,932.1,140,0,8,0,0,0,0,0
M9-G3,RCH,lucifoo,76561199237527332,LD,1,1,0.68,4,10,4,5,0,1,0,83,51.1,0,0,,,,,,,,903.1,144,0,4,6,0,1,0,0
M9-G3,RCH,GrantOsaurus,76561199387690211,RD,0,1,0.31,1,6,4,3,0,0,1,57,70.9,0,0,,,,,,,,943.4,64.5,0,3,3,0,0,0,1
M9-G3,BLM,Draisaitl,76561199060203717,LD,0,1,0.02,0,6,2,2,0,2,1,33,15.4,0,0,,,,,,,,903.1,51.5,1,5,1,1,1,1,0
M9-G3,BLM,Gumpy,76561198983591530,G,0,1,,0,2,0,0,0,0,0,18,6.9,0,0,11,2,1.97,5,4,1,0,943.4,125,0,2,0,0,0,0,0
M9-G3,BLM,Bloomer,76561199030119453,C,2,1,0.74,5,11,4,7,0,2,2,152,102.7,3,6,,,,,,,,900,228.5,0,8,3,0,2,2,0
M9-G3,RCH,bardownbart,76561198268552083,C,1,2,1.05,3,16,6,12,0,3,3,203,131.5,6,3,,,,,,,,899,210.5,1,8,8,0,3,3,0
M9-G3,RCH,HitTheNetMarge,76561199355357311,LW,0,0,0.71,3,13,0,4,1,3,1,85,55.1,0,0,,,,,,,,900,46.5,0,4,9,0,3,0,1
M9-G3,BLM,FORD,76561198042105035,LW,1,2,0.86,3,8,2,2,2,1,1,60,29.4,0,0,,,,,,,,903.1,171.5,0,6,2,1,0,1,0
M8-G1,LGT,Light,76561198271974799,RD,0,0,0.49,1,5,0,1,0,0,1,35,16.3,0,0,,,,,,,,900,26,0,3,2,0,0,1,0
M8-G1,LGT,LePuckuer,76561198073174004,C,0,0,0.02,0,10,0,4,0,0,2,83,80.9,1,5,,,,,,,,900,44,0,5,4,0,0,0,2
M8-G1,BCK,Mushy,76561198011028796,LD,0,0,0.03,1,10,3,4,1,5,0,80,58.7,0,0,,,,,,,,900,24.5,2,8,2,2,2,0,0
M8-G1,BCK,cb,76561198987362385,C,2,1,1.54,7,22,1,2,3,2,0,88,53.4,5,1,,,,,,,,900,250.5,0,5,14,0,2,0,0
M8-G1,BCK,Sven,76561198055585043,RW,1,2,0.52,5,13,1,5,0,0,1,84,78.2,0,0,,,,,,,,900,196,0,4,9,0,0,0,1
M8-G1,BCK,cat,76561198103395907,RD,0,3,0.57,2,18,12,10,0,0,0,114,102.1,0,0,,,,,,,,900,167,0,14,4,0,0,0,0
M8-G1,LGT,Marsamune,76561198054769515,LD,0,0,0.07,1,13,2,1,0,0,3,52,41.2,0,0,,,,,,,,900,63,0,12,1,0,0,2,0
M8-G1,LGT,Winky,76561198064107575,RW,0,0,0.04,2,9,4,4,0,1,1,62,44.4,0,0,,,,,,,,900,48,1,6,3,1,0,1,0
M8-G1,BCK,SUNDIN,76561197978559731,G,0,0,,0,4,1,0,0,0,0,13,6.5,0,0,4,0,0.08,1,3,1,1,900,150,0,4,0,0,0,0,0
M8-G1,LGT,Greenporkiepine,76561199098356294,G,0,0,,0,3,2,0,0,0,0,20,6.6,0,0,15,3,2.29,8,4,0,0,900,127.5,0,3,0,0,0,0,0
M8-G2,LGT,Light,76561198271974799,LW,2,1,0.70,3,7,1,1,0,0,0,32,11.1,0,0,,,,,,,,900,194.5,0,3,4,0,0,0,0
M8-G2,LGT,LePuckuer,76561198073174004,C,1,1,0.41,3,10,5,6,0,1,2,91,74.1,5,2,,,,,,,,900,156,0,4,6,0,1,2,0
M8-G2,BCK,Mushy,76561198011028796,LD,0,0,0.29,0,11,3,4,0,1,3,72,43.2,0,0,,,,,,,,900,52,0,10,1,1,0,3,0
M8-G2,BCK,cb,76561198987362385,C,0,1,1.21,3,16,0,1,1,1,1,48,19.4,2,5,,,,,,,,900,91,0,2,9,0,1,0,1
M8-G2,BCK,Sven,76561198055585043,LW,0,1,0.46,2,11,5,5,1,1,1,69,56.3,0,0,,,,,,,,900,82.5,0,7,4,0,1,1,0
M8-G2,BCK,cat,76561198103395907,RD,1,0,0.42,5,15,10,12,0,2,0,118,109.8,0,0,,,,,,,,900,144.5,1,10,5,0,2,0,0
M8-G2,LGT,Bwall,76561198278689368,G,0,1,,0,2,0,0,0,0,0,13,4.7,0,0,10,1,1.75,6,3,1,0,900,125,0,2,0,0,0,0,0
M8-G2,LGT,Marsamune,76561198054769515,LD,0,2,0.06,0,10,7,1,0,3,3,83,83.5,0,0,,,,,,,,900,105.5,1,8,2,1,2,2,1
M8-G2,LGT,Winky,76561198064107575,RD,0,1,0.01,0,15,2,3,0,1,0,48,24.7,0,0,,,,,,,,900,67.5,0,9,6,0,1,0,0
M8-G2,BCK,SUNDIN,76561197978559731,G,0,0,,0,4,0,0,0,0,0,6,0.1,0,0,6,3,0.97,3,0,0,0,900,40,0,4,0,0,0,0,0
M8-G3,LGT,Light,76561198271974799,LW,0,0,0.08,0,11,2,0,0,0,3,35,8.1,0,0,,,,,,,,900,57,1,6,5,0,0,0,3
M8-G3,LGT,LePuckuer,76561198073174004,C,0,0,0.89,6,11,2,5,0,1,3,87,57.7,1,2,,,,,,,,900,82,0,4,6,0,1,1,2
M8-G3,BCK,Mushy,76561198011028796,LD,0,1,0.65,2,8,6,7,0,3,1,124,96.8,0,0,,,,,,,,900,70.5,1,7,1,1,2,1,0
M8-G3,BCK,cb,76561198987362385,C,1,0,1.13,5,4,3,5,3,1,1,72,51.1,2,1,,,,,,,,900,123,1,1,3,0,1,1,0
M8-G3,BCK,Sven,76561198055585043,RW,0,0,0.31,2,10,5,5,0,0,1,75,55.8,0,0,,,,,,,,900,52.5,0,5,5,0,0,0,1
M8-G3,BCK,cat,76561198103395907,RD,0,1,0.11,1,18,4,4,0,5,0,109,78,0,0,,,,,,,,900,68,1,15,3,4,1,0,0
M8-G3,LGT,Bwall,76561198278689368,G,0,0,,0,7,0,0,0,1,0,22,11.8,0,0,10,1,1.53,7,2,0,0,900,107.5,0,7,0,1,0,0,0
M8-G3,LGT,Marsamune,76561198054769515,LD,0,0,0.06,0,9,5,3,0,1,1,71,41.1,0,0,,,,,,,,900,38,1,7,2,0,1,1,0
M8-G3,LGT,Winky,76561198064107575,RD,0,0,0.15,2,11,4,4,0,0,2,55,48,0,0,,,,,,,,900,65.5,1,10,1,0,0,2,0
M8-G3,BCK,Ogre,76561198086317978,G,0,0,,0,6,1,0,0,0,0,10,0.7,0,0,7,0,1.03,3,4,1,1,900,185,0,6,0,0,0,0,0
M10-G1,BLD,Jyler,76561198299335773,C,1,0,0.83,3,7,1,3,1,0,0,50,40.8,4,3,,,,,,,,900,104,0,4,3,0,0,0,0
M10-G1,BCK,cb,76561198987362385,C,2,1,1.52,3,19,2,3,3,1,2,86,66.4,3,4,,,,,,,,900,245,0,2,14,0,1,0,2
M10-G1,BLD,Invincible,76561198074692393,RD,0,1,0.05,0,11,2,4,0,1,2,63,46,0,0,,,,,,,,900,78.5,1,10,1,1,0,2,0
M10-G1,BCK,cat,76561198103395907,RD,0,1,0.28,4,14,8,4,0,3,1,103,65.7,0,0,,,,,,,,900,89.5,0,12,2,1,2,0,1
M10-G1,BCK,Mushy,76561198011028796,LD,0,3,0.74,2,16,5,7,1,0,1,99,64,0,0,,,,,,,,900,162,0,12,4,0,0,1,0
M10-G1,BCK,SUNDIN,76561197978559731,G,0,0,,0,3,1,0,0,0,0,7,4.6,0,0,4,1,0.76,3,0,1,0,900,37.5,0,3,0,0,0,0,0
M10-G1,BLD,Miku,76561198366630907,LD,0,0,0.00,0,10,2,1,0,1,1,48,31.9,0,0,,,,,,,,900,30.5,0,9,1,1,0,0,1
M10-G1,BLD,Pogba,76561198109056374,RW,0,1,0.18,1,13,2,7,1,1,2,105,91.3,0,0,,,,,,,,900,94,1,6,7,0,1,2,0
M10-G1,BCK,Figgy,76561198084156245,LW,1,1,0.86,3,16,2,4,0,2,0,99,70.4,0,0,,,,,,,,900,151,1,5,11,0,2,0,0
M10-G1,BLD,Nakamura,76561198177471671,G,0,0,,0,7,1,1,0,1,1,25,10.5,0,0,11,3,2.13,4,4,0,0,900,97.5,0,7,0,1,0,1,0
M10-G2,BCK,cb,76561198987362385,C,0,0,0.80,3,10,1,3,3,0,2,66,46.4,2,5,,,,,,,,900,66.5,0,4,6,0,0,2,0
M10-G2,BLD,Invincible,76561198074692393,RD,0,0,0.02,2,15,5,2,0,1,1,47,28.8,0,0,,,,,,,,900,62,1,13,2,0,1,1,0
M10-G2,BCK,cat,76561198103395907,LD,0,1,0.24,0,11,3,1,0,4,0,87,50.9,0,0,,,,,,,,900,41.5,0,11,0,2,2,0,0
M10-G2,BCK,Mushy,76561198011028796,LW,0,1,0.27,2,5,2,1,0,3,2,91,61.9,0,0,,,,,,,,900,55.5,0,4,1,0,3,2,0
M10-G2,BCK,SUNDIN,76561197978559731,G,0,0,,0,3,0,0,0,0,0,15,4.2,0,0,12,3,1.67,4,5,0,0,900,97.5,0,3,0,0,0,0,0
M10-G2,BLD,Miku,76561198366630907,LD,0,2,0.27,0,9,2,3,0,1,2,55,38.9,0,0,,,,,,,,900,102.5,1,6,3,0,1,1,1
M10-G2,BLD,Pogba,76561198109056374,RW,1,2,0.80,5,12,6,3,1,0,1,98,70,0,0,,,,,,,,900,199,0,8,4,0,0,1,0
M10-G2,BLD,Nakamura,76561198177471671,G,0,0,,0,3,0,0,0,0,0,15,7.8,0,0,6,1,0.71,4,1,1,0,900,57.5,0,3,0,0,0,0,0
M10-G2,BLD,placentstrual,76561198243022268,C,2,1,1.48,5,10,0,6,0,3,3,130,97.3,5,2,,,,,,,,900,228.5,1,4,6,0,3,2,1
M10-G2,BCK,Oettinger,76561198023931168,RD,1,0,0.06,1,12,4,6,0,0,1,82,42.9,0,0,,,,,,,,900,117.5,0,8,4,0,0,1,0
M10-G3,BCK,cb,76561198987362385,C,2,2,1.21,4,22,0,4,3,3,2,93,76.9,7,2,,,,,,,,900,276.5,0,1,18,0,3,0,2
M10-G3,BLD,Invincible,76561198074692393,RD,0,1,0.04,0,17,5,0,0,1,2,55,29.3,0,0,,,,,,,,900,97.5,2,17,0,1,0,2,0
M10-G3,BCK,Ogre,76561198086317978,G,0,0,,0,2,1,0,0,0,0,11,3,0,0,6,1,0.59,2,3,1,0,900,55,0,2,0,0,0,0,0
M10-G3,BCK,cat,76561198103395907,RD,1,4,0.09,1,13,5,6,0,2,0,83,65,0,0,,,,,,,,900,223.5,0,7,6,0,2,0,0
M10-G3,BCK,Mushy,76561198011028796,LD,0,2,0.10,2,10,4,5,0,0,1,68,47.8,0,0,,,,,,,,900,111.5,0,6,4,0,0,1,0
M10-G3,BLD,Miku,76561198366630907,LD,0,0,0.16,2,12,2,0,0,0,1,44,39.2,0,0,,,,,,,,900,54.5,1,10,2,0,0,1,0
M10-G3,BLD,Pogba,76561198109056374,RW,0,1,0.51,3,8,3,5,1,2,2,132,94.8,0,0,,,,,,,,900,85.5,1,2,6,1,1,2,0
M10-G3,BCK,Figgy,76561198084156245,LW,2,1,1.71,8,14,4,4,0,1,3,105,66.5,0,0,,,,,,,,900,260.5,0,6,8,0,1,0,3
M10-G3,BLD,Nakamura,76561198177471671,G,0,0,,0,7,1,0,0,0,0,19,8.8,0,0,10,3,2.07,5,2,0,0,665.4,87.5,0,7,0,0,0,0,0
M10-G3,BLD,placentstrual,76561198243022268,C,1,0,0.35,1,14,1,6,4,3,1,102,61.6,2,7,,,,,,,,900,114.5,0,8,4,3,0,1,0
M10-G3,BLD,Jyler,76561198299335773,LD,0,0,0.00,0,2,1,0,0,0,0,7,0.1,0,0,,,,,,,,234.6,6,0,2,0,0,0,0,0
M11-G1,CLE,QUICK,76561198018657100,G,0,0,,0,7,1,0,0,0,0,15,4.2,0,0,2,2,0.14,0,0,0,0,900,17.5,0,7,0,0,0,0,0
M11-G1,CLE,cloog,76561198120539424,LD,0,1,0.06,0,11,3,1,0,0,3,42,19.5,0,0,,,,,,,,900,84,0,9,2,0,0,3,0
M11-G1,BLM,Bloomer,76561199030119453,LD,1,0,0.33,1,12,9,6,0,3,2,134,101.5,0,0,,,,,,,,900,115,0,11,1,0,3,2,0
M11-G1,BLM,FORD,76561198042105035,RD,0,1,0.34,0,10,5,2,0,1,2,75,54.1,0,0,,,,,,,,900,72,0,8,2,1,0,2,0
M11-G1,BLM,BrunoFernandge,76561199015723244,RW,0,2,0.22,0,10,5,0,0,2,3,102,78,0,0,,,,,,,,900,102.5,0,4,6,0,2,2,1
M11-G1,CLE,Crustacean,76561198404691672,RW,0,1,0.72,0,13,5,4,0,4,1,126,95.2,0,0,,,,,,,,900,59,0,4,9,0,4,1,0
M11-G1,BLM,Son,76561199067236208,C,1,1,0.30,1,5,1,7,0,3,1,94,62.4,4,2,,,,,,,,900,113,0,2,3,0,3,1,0
M11-G1,CLE,Poro,76561198072423953,C,1,0,0.46,1,11,2,6,0,2,3,115,77.5,2,4,,,,,,,,900,118,0,6,5,1,1,2,1
M11-G1,CLE,SupaWoov,76561198079525076,RD,0,0,0.24,2,13,7,6,0,2,2,101,66.5,0,0,,,,,,,,900,60.5,0,12,1,0,2,2,0
M11-G1,BLM,NazemTheDream,76561199733129849,G,0,0,,0,3,0,0,0,0,0,8,1.2,0,0,3,1,0.23,0,2,1,0,900,27.5,0,3,0,0,0,0,0
M11-G2,CLE,QUICK,76561198018657100,G,0,0,,0,8,3,2,0,0,0,18,3.8,0,0,5,2,0.48,0,3,0,0,1175.3,50,0,8,0,0,0,0,0
M11-G2,CLE,cloog,76561198120539424,LD,0,1,0.12,0,18,3,6,2,1,2,70,40,0,0,,,,,,,,1175.3,99,0,15,3,0,1,2,0
M11-G2,BLM,Bloomer,76561199030119453,LD,0,2,0.15,2,23,16,9,0,3,4,173,130.5,0,0,,,,,,,,1175.3,167.5,0,18,5,0,3,3,1
M11-G2,BLM,FORD,76561198042105035,RD,0,0,0.09,0,15,2,4,0,1,2,82,42.3,0,0,,,,,,,,1175.3,53.5,0,11,4,1,0,1,1
M11-G2,BLM,BrunoFernandge,76561199015723244,RW,1,1,1.12,2,10,5,6,0,6,2,126,96.5,0,0,,,,,,,,1175.3,126,0,5,5,0,6,1,1
M11-G2,CLE,Crustacean,76561198404691672,RW,1,0,0.70,1,14,3,10,0,4,2,130,135.3,0,0,,,,,,,,1175.3,113,0,5,9,1,3,1,1
M11-G2,BLM,Son,76561199067236208,C,1,0,0.13,1,13,0,2,1,1,2,54,39.5,2,4,,,,,,,,1175.3,117,0,6,7,0,1,1,1
M11-G2,CLE,Poro,76561198072423953,C,0,0,0.19,0,14,3,2,0,3,3,98,49.5,4,2,,,,,,,,1175.3,47.5,0,6,7,1,2,3,0
M11-G2,CLE,SupaWoov,76561198079525076,RD,0,1,0.30,0,20,8,4,4,3,4,119,116.2,0,0,,,,,,,,1175.3,117,0,15,5,2,1,4,0
M11-G2,BLM,NazemTheDream,76561199733129849,G,0,1,,0,3,0,0,0,0,1,15,9.4,0,0,1,1,0.06,0,0,1,0,1175.3,37.5,0,3,0,0,0,1,0
M11-G3,CLE,QUICK,76561198018657100,G,0,1,,0,5,2,1,0,1,0,16,7.3,0,0,1,1,0.35,0,0,1,0,900,42.5,0,5,0,0,1,0,0
